# extern_census.tsv — GENERATED by scripts/extract/gen_extern_census.sh.
# Oracle: leanprover/lean4 v4.32.0 commit 8c9756b28d64dab099da31a4c09229a9e6a2ef35 (verified against SUITE.lock).
# Pin-verified environment walk over the full `Lean` import closure
# (plan Appendix C). Regenerate with the script; never edit by hand (Rule D5).
schema fln-extern-census/1
extern_count	954
constant_count	204543
columns	name	kind	module	arity	level_params	entries
summary	instDecidableEqRaw	defn	3
summary	instDecidableEqRaw	thm	2
summary	instDecidableEqSigma	defn	4
summary	instDecidableEqSigma	thm	3
summary	instDecidableEqString	defn	1
summary	instDecidableEqSum	defn	3
summary	instDecidableEqSum	thm	6
summary	instDecidableEqUInt16	defn	1
summary	instDecidableEqUInt32	defn	1
summary	instDecidableEqUInt64	defn	1
summary	instDecidableEqUInt8	defn	1
summary	instDecidableEqULift	defn	2
summary	instDecidableEqUSize	defn	1
summary	instDecidableEqVector	defn	2
summary	instDecidableFalse	defn	1
summary	instDecidableForall	defn	1
summary	instDecidableForall	thm	1
summary	instDecidableIff	defn	1
summary	instDecidableIff	thm	4
summary	instDecidableIsValidUTF8	defn	1
summary	instDecidableIte	defn	1
summary	instDecidableLeBitVec	defn	1
summary	instDecidableLtBitVec	defn	1
summary	instDecidableNot	defn	1
summary	instDecidableOr	defn	2
summary	instDecidableOr	thm	1
summary	instDecidablePredComp	defn	2
summary	instDecidableRelLe	defn	1
summary	instDecidableRelLt	defn	1
summary	instDecidableRelLt	thm	1
summary	instDecidableTrue	defn	1
summary	instDivFloat	defn	1
summary	instDivFloat32	defn	1
summary	instDivISize	defn	1
summary	instDivInt16	defn	1
summary	instDivInt32	defn	1
summary	instDivInt64	defn	1
summary	instDivInt8	defn	1
summary	instDivUInt16	defn	1
summary	instDivUInt32	defn	1
summary	instDivUInt64	defn	1
summary	instDivUInt8	defn	1
summary	instDivUSize	defn	1
summary	instEquivBEqOfLawfulBEq	thm	1
summary	instForInListSliceOfMonad	defn	1
summary	instForInOfForIn'	defn	1
summary	instForInSubarrayOfMonad	defn	1
summary	instFromJsonMessageActionItem	defn	2
summary	instFromJsonMessageType	defn	4
summary	instFromJsonShowMessageParams	defn	2
summary	instFromJsonShowMessageRequestParams	defn	2
summary	instFromJsonShowMessageResponse	defn	2
summary	instFunctorOption	defn	1
summary	instGetElem?OfGetElemOfDecidable	defn	1
summary	instHAdd	defn	1
summary	instHAndOfAndOp	defn	1
summary	instHAndThenOfAndThen	defn	1
summary	instHAppendOfAppend	defn	1
summary	instHDiv	defn	1
summary	instHMod	defn	1
summary	instHModUInt16Nat	defn	1
summary	instHModUInt32Nat	defn	1
summary	instHModUInt64Nat	defn	1
summary	instHModUInt8Nat	defn	1
summary	instHModUSizeNat	defn	1
summary	instHMul	defn	1
summary	instHOrElseOfOrElse	defn	1
summary	instHOrOfOrOp	defn	1
summary	instHPow	defn	1
summary	instHSMul	defn	1
summary	instHShiftLeftOfShiftLeft	defn	1
summary	instHShiftRightOfShiftRight	defn	1
summary	instHSub	defn	1
summary	instHXorOfXorOp	defn	1
summary	instHasEquivOfSetoid	defn	1
summary	instHashable	defn	1
summary	instHashableArray	defn	1
summary	instHashableBool	defn	2
summary	instHashableChar	defn	1
summary	instHashableFin	defn	1
summary	instHashableISize	defn	1
summary	instHashableInt	defn	2
summary	instHashableInt16	defn	1
summary	instHashableInt32	defn	1
summary	instHashableInt64	defn	1
summary	instHashableInt8	defn	1
summary	instHashableList	defn	1
summary	instHashableNat	defn	1
summary	instHashableOption	defn	2
summary	instHashablePEmpty	defn	2
summary	instHashablePUnit	defn	1
summary	instHashableProd	defn	2
summary	instHashableRat	defn	2
summary	instHashableString	defn	1
summary	instHashableSubtype	defn	1
summary	instHashableUInt16	defn	1
summary	instHashableUInt32	defn	1
summary	instHashableUInt64	defn	1
summary	instHashableUInt8	defn	1
summary	instHashableUSize	defn	1
summary	instHomogeneousPowFloat	defn	1
summary	instHomogeneousPowFloat32	defn	1
summary	instIdempotentOpAnd	thm	1
summary	instIdempotentOpBoolAnd	thm	1
summary	instIdempotentOpBoolOr	thm	1
summary	instIdempotentOpISizeHAnd	thm	1
summary	instIdempotentOpISizeHOr	thm	1
summary	instIdempotentOpInt16HAnd	thm	1
summary	instIdempotentOpInt16HOr	thm	1
summary	instIdempotentOpInt32HAnd	thm	1
summary	instIdempotentOpInt32HOr	thm	1
summary	instIdempotentOpInt64HAnd	thm	1
summary	instIdempotentOpInt64HOr	thm	1
summary	instIdempotentOpInt8HAnd	thm	1
summary	instIdempotentOpInt8HOr	thm	1
summary	instIdempotentOpOr	thm	1
summary	instIdempotentOpUInt16HAnd	thm	1
summary	instIdempotentOpUInt16HOr	thm	1
summary	instIdempotentOpUInt32HAnd	thm	1
summary	instIdempotentOpUInt32HOr	thm	1
summary	instIdempotentOpUInt64HAnd	thm	1
summary	instIdempotentOpUInt64HOr	thm	1
summary	instIdempotentOpUInt8HAnd	thm	1
summary	instIdempotentOpUInt8HOr	thm	1
summary	instIdempotentOpUSizeHAnd	thm	1
summary	instIdempotentOpUSizeHOr	thm	1
summary	instInhabitedBool	defn	2
summary	instInhabitedCasesAltInfo	defn	2
summary	instInhabitedEIO	defn	2
summary	instInhabitedEST	defn	1
summary	instInhabitedError	defn	1
summary	instInhabitedExcept	defn	1
summary	instInhabitedExceptTOfMonad	defn	1
summary	instInhabitedFloat	defn	1
summary	instInhabitedFloat32	defn	1
summary	instInhabitedForInStep	defn	2
summary	instInhabitedForall	defn	1
summary	instInhabitedForallOfMonad	defn	1
summary	instInhabitedISize	defn	1
summary	instInhabitedInt16	defn	1
summary	instInhabitedInt32	defn	1
summary	instInhabitedInt64	defn	1
summary	instInhabitedInt8	defn	1
summary	instInhabitedList	defn	1
summary	instInhabitedMProd	defn	1
summary	instInhabitedNat	defn	1
summary	instInhabitedNonScalar	defn	2
summary	instInhabitedNonemptyType	defn	1
summary	instInhabitedOfMonad	defn	1
summary	instInhabitedOption	defn	1
summary	instInhabitedOrdering	defn	2
summary	instInhabitedPNonScalar	defn	2
summary	instInhabitedPProd	defn	1
summary	instInhabitedPUnit	defn	1
summary	instInhabitedProd	defn	1
summary	instInhabitedProp	defn	1
summary	instInhabitedRat	defn	1
summary	instInhabitedRat	thm	2
summary	instInhabitedRaw	defn	1
summary	instInhabitedRaw_1	defn	1
summary	instInhabitedReaderT	defn	1
summary	instInhabitedST	defn	1
summary	instInhabitedSort	defn	1
summary	instInhabitedStdGen	defn	1
summary	instInhabitedTask	defn	2
summary	instInhabitedThunk	defn	1
summary	instInhabitedTrue	defn	2
summary	instInhabitedUInt16	defn	1
summary	instInhabitedUInt16	thm	1
summary	instInhabitedUInt32	defn	1
summary	instInhabitedUInt32	thm	1
summary	instInhabitedUInt64	defn	1
summary	instInhabitedUInt64	thm	1
summary	instInhabitedUInt8	defn	1
summary	instInhabitedUInt8	thm	1
summary	instInhabitedULift	defn	1
summary	instInhabitedUSize	defn	1
summary	instIntCastInt	defn	1
summary	instIteratorLoopSubarrayIteratorIdOfMonad	defn	1
summary	instIteratorSubarrayIteratorId	defn	1
summary	instIteratorSubarrayIteratorId	thm	2
summary	instLEBitVec	defn	1
summary	instLEFin	defn	1
summary	instLEFloat	defn	1
summary	instLEFloat32	defn	1
summary	instLEISize	defn	1
summary	instLEInt16	defn	1
summary	instLEInt32	defn	1
summary	instLEInt64	defn	1
summary	instLEInt8	defn	1
summary	instLENat	defn	1
summary	instLEOption	defn	1
summary	instLEUInt16	defn	1
summary	instLEUInt32	defn	1
summary	instLEUInt64	defn	1
summary	instLEUInt8	defn	1
summary	instLEUSize	defn	1
summary	instLTBitVec	defn	1
summary	instLTFin	defn	1
summary	instLTFloat	defn	1
summary	instLTFloat32	defn	1
summary	instLTISize	defn	1
summary	instLTInt16	defn	1
summary	instLTInt32	defn	1
summary	instLTInt64	defn	1
summary	instLTInt8	defn	1
summary	instLTNat	defn	1
summary	instLTOption	defn	1
summary	instLTUInt16	defn	1
summary	instLTUInt32	defn	1
summary	instLTUInt64	defn	1
summary	instLTUInt8	defn	1
summary	instLTUSize	defn	1
summary	instLawfulApplicativeExcept	thm	1
summary	instLawfulApplicativeOption	thm	1
summary	instLawfulBEq	thm	1
summary	instLawfulBEqBool	thm	1
summary	instLawfulBEqChar	thm	1
summary	instLawfulBEqString	thm	1
summary	instLawfulCommIdentityISizeHAndNegOfNat	thm	1
summary	instLawfulCommIdentityISizeHMulOfNat	thm	1
summary	instLawfulCommIdentityISizeHOrOfNat	thm	1
summary	instLawfulCommIdentityISizeHXorOfNat	thm	1
summary	instLawfulCommIdentityInt16HAndNegOfNat	thm	1
summary	instLawfulCommIdentityInt16HMulOfNat	thm	1
summary	instLawfulCommIdentityInt16HOrOfNat	thm	1
summary	instLawfulCommIdentityInt16HXorOfNat	thm	1
summary	instLawfulCommIdentityInt32HAndNegOfNat	thm	1
summary	instLawfulCommIdentityInt32HMulOfNat	thm	1
summary	instLawfulCommIdentityInt32HOrOfNat	thm	1
summary	instLawfulCommIdentityInt32HXorOfNat	thm	1
summary	instLawfulCommIdentityInt64HAndNegOfNat	thm	1
summary	instLawfulCommIdentityInt64HMulOfNat	thm	1
summary	instLawfulCommIdentityInt64HOrOfNat	thm	1
summary	instLawfulCommIdentityInt64HXorOfNat	thm	1
summary	instLawfulCommIdentityInt8HAndNegOfNat	thm	1
summary	instLawfulCommIdentityInt8HMulOfNat	thm	1
summary	instLawfulCommIdentityInt8HOrOfNat	thm	1
summary	instLawfulCommIdentityInt8HXorOfNat	thm	1
summary	instLawfulCommIdentityUInt16HAndNegOfNat	thm	1
summary	instLawfulCommIdentityUInt16HMulOfNat	thm	1
summary	instLawfulCommIdentityUInt16HOrOfNat	thm	1
summary	instLawfulCommIdentityUInt16HXorOfNat	thm	1
summary	instLawfulCommIdentityUInt32HAndNegOfNat	thm	1
summary	instLawfulCommIdentityUInt32HMulOfNat	thm	1
summary	instLawfulCommIdentityUInt32HOrOfNat	thm	1
summary	instLawfulCommIdentityUInt32HXorOfNat	thm	1
summary	instLawfulCommIdentityUInt64HAndNegOfNat	thm	1
summary	instLawfulCommIdentityUInt64HMulOfNat	thm	1
summary	instLawfulCommIdentityUInt64HOrOfNat	thm	1
summary	instLawfulCommIdentityUInt64HXorOfNat	thm	1
summary	instLawfulCommIdentityUInt8HAndNegOfNat	thm	1
summary	instLawfulCommIdentityUInt8HMulOfNat	thm	1
summary	instLawfulCommIdentityUInt8HOrOfNat	thm	1
summary	instLawfulCommIdentityUInt8HXorOfNat	thm	1
summary	instLawfulCommIdentityUSizeHAndNegOfNat	thm	1
summary	instLawfulCommIdentityUSizeHMulOfNat	thm	1
summary	instLawfulCommIdentityUSizeHOrOfNat	thm	1
summary	instLawfulCommIdentityUSizeHXorOfNat	thm	1
summary	instLawfulFunctorExcept	thm	1
summary	instLawfulFunctorOption	thm	1
summary	instLawfulGetElem	thm	1
summary	instLawfulHashableOfLawfulBEq	thm	1
summary	instLawfulIdentityAndTrue	thm	1
summary	instLawfulIdentityBoolAndTrue	thm	1
summary	instLawfulIdentityBoolOrFalse	thm	1
summary	instLawfulIdentityISizeHAddOfNat	thm	1
summary	instLawfulIdentityInt16HAddOfNat	thm	1
summary	instLawfulIdentityInt32HAddOfNat	thm	1
summary	instLawfulIdentityInt64HAddOfNat	thm	1
summary	instLawfulIdentityInt8HAddOfNat	thm	1
summary	instLawfulIdentityOrFalse	thm	1
summary	instLawfulIdentityUInt16HAddOfNat	thm	1
summary	instLawfulIdentityUInt32HAddOfNat	thm	1
summary	instLawfulIdentityUInt64HAddOfNat	thm	1
summary	instLawfulIdentityUInt8HAddOfNat	thm	1
summary	instLawfulIdentityUSizeHAddOfNat	thm	1
summary	instLawfulMonadAttachEStateM	thm	1
summary	instLawfulMonadAttachExceptTOfLawfulMonad	thm	1
summary	instLawfulMonadAttachReaderTOfLawfulMonad	thm	1
summary	instLawfulMonadAttachStateRefT'OfLawfulMonad	thm	1
summary	instLawfulMonadAttachStateTOfLawfulMonad	thm	1
summary	instLawfulMonadExcept	thm	1
summary	instLawfulMonadLiftT	thm	1
summary	instLawfulMonadLiftTOfLawfulMonadLift	thm	1
summary	instLawfulMonadOption	thm	1
summary	instLawfulMonadStateRefT'	thm	1
summary	instLawfulOrderLTISize	thm	1
summary	instLawfulOrderLTInt16	thm	1
summary	instLawfulOrderLTInt32	thm	1
summary	instLawfulOrderLTInt64	thm	1
summary	instLawfulOrderLTInt8	thm	1
summary	instMaxFloat	defn	1
summary	instMaxFloat32	defn	1
summary	instMaxISize	defn	1
summary	instMaxInt16	defn	1
summary	instMaxInt32	defn	1
summary	instMaxInt64	defn	1
summary	instMaxInt8	defn	1
summary	instMaxUInt16	defn	1
summary	instMaxUInt32	defn	1
summary	instMaxUInt64	defn	1
summary	instMaxUInt8	defn	1
summary	instMaxUSize	defn	1
summary	instMinFloat	defn	1
summary	instMinFloat32	defn	1
summary	instMinISize	defn	1
summary	instMinInt16	defn	1
summary	instMinInt32	defn	1
summary	instMinInt64	defn	1
summary	instMinInt8	defn	1
summary	instMinNat	defn	1
summary	instMinUInt16	defn	1
summary	instMinUInt32	defn	1
summary	instMinUInt64	defn	1
summary	instMinUInt8	defn	1
summary	instMinUSize	defn	1
summary	instModISize	defn	1
summary	instModInt16	defn	1
summary	instModInt32	defn	1
summary	instModInt64	defn	1
summary	instModInt8	defn	1
summary	instModUInt16	defn	1
summary	instModUInt32	defn	1
summary	instModUInt64	defn	1
summary	instModUInt8	defn	1
summary	instModUSize	defn	1
summary	instMonadAttachBaseIO	defn	3
summary	instMonadAttachEIO	defn	3
summary	instMonadAttachEST	defn	2
summary	instMonadAttachEST	thm	1
summary	instMonadAttachExceptTOfMonad	defn	3
summary	instMonadAttachReaderTOfMonad	defn	2
summary	instMonadAttachReaderTOfMonad	thm	1
summary	instMonadAttachST	defn	2
summary	instMonadAttachST	thm	1
summary	instMonadAttachStateTOfMonad	defn	2
summary	instMonadAttachStateTOfMonad	thm	1
summary	instMonadBaseIO	defn	8
summary	instMonadControlExceptTOfMonad	defn	1
summary	instMonadControlOptionTOfMonad	defn	1
summary	instMonadControlReaderT	defn	1
summary	instMonadControlStateRefT'	defn	3
summary	instMonadControlTOfMonadControl	defn	1
summary	instMonadControlTOfPure	defn	1
summary	instMonadEIO	defn	8
summary	instMonadEST	defn	1
summary	instMonadEvalOfMonadLift	defn	1
summary	instMonadEvalT	defn	1
summary	instMonadEvalTOfMonadEval	defn	1
summary	instMonadExceptOfEIO	defn	3
summary	instMonadExceptOfEST	defn	1
summary	instMonadExceptOfExcept	defn	1
summary	instMonadExceptOfExceptT	defn	1
summary	instMonadExceptOfExceptTOfMonad	defn	1
summary	instMonadExceptOfMonadExceptOf	defn	1
summary	instMonadExceptOfUnitOption	defn	1
summary	instMonadFinallyBaseIO	defn	2
summary	instMonadFinallyEIO	defn	2
summary	instMonadFinallyEST	defn	2
summary	instMonadFinallyST	defn	2
summary	instMonadFinallyStateRefT'	defn	2
summary	instMonadFunctorTOfMonadFunctor	defn	1
summary	instMonadLiftBaseIOEIO	defn	1
summary	instMonadLiftSTEST	defn	1
summary	instMonadLiftT	defn	1
summary	instMonadLiftTOfMonadLift	defn	1
summary	instMonadLiftTOfMonadLift_instMonadLiftTOfPure	thm	1
summary	instMonadOption	defn	1
summary	instMonadReaderOfMonadReaderOf	defn	1
summary	instMonadReaderOfOfMonadLift	defn	1
summary	instMonadReaderOfReaderTOfMonad	defn	1
summary	instMonadST	defn	1
summary	instMonadStateOfMonadStateOf	defn	1
summary	instMonadStateOfOfMonadLift	defn	1
summary	instMonadStateOfStateTOfMonad	defn	1
summary	instMonadWithReaderOfMonadWithReaderOf	defn	1
summary	instMonadWithReaderOfOfMonadFunctor	defn	1
summary	instMonadWithReaderOfReaderT	defn	1
summary	instMulFloat	defn	1
summary	instMulFloat32	defn	1
summary	instMulISize	defn	1
summary	instMulInt16	defn	1
summary	instMulInt32	defn	1
summary	instMulInt64	defn	1
summary	instMulInt8	defn	1
summary	instMulNat	defn	1
summary	instMulUInt16	defn	1
summary	instMulUInt32	defn	1
summary	instMulUInt64	defn	1
summary	instMulUInt8	defn	1
summary	instMulUSize	defn	1
summary	instNatCastInt	defn	1
summary	instNatCastNat	defn	1
summary	instNatPowNat	defn	1
summary	instNeZeroNatHAdd	thm	1
summary	instNeZeroNatHAdd_1	thm	1
summary	instNeZeroNatHMul	thm	1
summary	instNeZeroNatIte	thm	1
summary	instNegFloat	defn	1
summary	instNegFloat32	defn	1
summary	instNegUInt16	defn	1
summary	instNegUInt32	defn	1
summary	instNegUInt64	defn	1
summary	instNegUInt8	defn	1
summary	instNegUSize	defn	1
summary	instNonemptyDynamic	thm	1
summary	instNonemptyFloat	thm	1
summary	instNonemptyFloat32	thm	1
summary	instNonemptyForall	thm	1
summary	instNonemptyMProd	thm	1
summary	instNonemptyOfInhabited	thm	1
summary	instNonemptyOfMonad	thm	1
summary	instNonemptyPProd	thm	1
summary	instNonemptyProd	thm	1
summary	instNonemptyTask	thm	1
summary	instNonemptyTypeName	thm	1
summary	instOfNat	defn	1
summary	instOfNatFloat	defn	1
summary	instOfNatFloat32	defn	1
summary	instOfNatNat	defn	1
summary	instOfScientificFloat	defn	1
summary	instOfScientificFloat32	defn	1
summary	instOrElseEIO	defn	1
summary	instOrElseOfAlternative	defn	1
summary	instOrOpISize	defn	1
summary	instOrOpInt16	defn	1
summary	instOrOpInt32	defn	1
summary	instOrOpInt64	defn	1
summary	instOrOpInt8	defn	1
summary	instOrOpUInt16	defn	1
summary	instOrOpUInt32	defn	1
summary	instOrOpUInt64	defn	1
summary	instOrOpUInt8	defn	1
summary	instOrOpUSize	defn	1
summary	instOrdBitVec	defn	1
summary	instOrdBool	defn	4
summary	instOrdChar	defn	1
summary	instOrdFin	defn	1
summary	instOrdInt	defn	1
summary	instOrdNat	defn	1
summary	instOrdOption	defn	2
summary	instOrdOrdering	defn	1
summary	instOrdSubtype	defn	1
summary	instPowISizeNat	defn	1
summary	instPowInt16Nat	defn	1
summary	instPowInt32Nat	defn	1
summary	instPowInt64Nat	defn	1
summary	instPowInt8Nat	defn	1
summary	instPowNat	defn	1
summary	instPowOfHomogeneousPow	defn	1
summary	instPowUInt16Nat	defn	1
summary	instPowUInt32Nat	defn	1
summary	instPowUInt64Nat	defn	1
summary	instPowUInt8Nat	defn	1
summary	instPowUSizeNat	defn	1
summary	instRandomGenStdGen	defn	1
summary	instReprAtomBool	defn	1
summary	instReprAtomChar	defn	1
summary	instReprAtomFloat	defn	1
summary	instReprAtomFloat32	defn	1
summary	instReprAtomISize	defn	1
summary	instReprAtomInt	defn	1
summary	instReprAtomInt16	defn	1
summary	instReprAtomInt32	defn	1
summary	instReprAtomInt64	defn	1
summary	instReprAtomInt8	defn	1
summary	instReprAtomNat	defn	1
summary	instReprAtomString	defn	1
summary	instReprAtomUInt16	defn	1
summary	instReprAtomUInt32	defn	1
summary	instReprAtomUInt64	defn	1
summary	instReprAtomUInt8	defn	1
summary	instReprAtomUSize	defn	1
summary	instReprBool	defn	1
summary	instReprChar	defn	1
summary	instReprDecidable	defn	1
summary	instReprEmpty	defn	2
summary	instReprExcept	defn	2
summary	instReprFin	defn	1
summary	instReprFloat	defn	1
summary	instReprFloat32	defn	1
summary	instReprISize	defn	1
summary	instReprId	defn	2
summary	instReprId_1	defn	2
summary	instReprInt16	defn	1
summary	instReprInt32	defn	1
summary	instReprInt64	defn	1
summary	instReprInt8	defn	1
summary	instReprIterator	defn	2
summary	instReprList	defn	1
summary	instReprListOfReprAtom	defn	1
summary	instReprNat	defn	1
summary	instReprOption	defn	1
summary	instReprOrdering	defn	2
summary	instReprPUnit	defn	1
summary	instReprProdOfReprTuple	defn	1
summary	instReprRat	defn	1
summary	instReprRaw	defn	1
summary	instReprRaw_1	defn	1
summary	instReprSSet	defn	1
summary	instReprSigma	defn	1
summary	instReprSourceInfo	defn	2
summary	instReprStdGen	defn	2
summary	instReprString	defn	1
summary	instReprSubtype	defn	1
summary	instReprSum	defn	1
summary	instReprTupleOfRepr	defn	1
summary	instReprTupleProdOfRepr	defn	1
summary	instReprUInt16	defn	1
summary	instReprUInt32	defn	1
summary	instReprUInt64	defn	1
summary	instReprUInt8	defn	1
summary	instReprULift	defn	1
summary	instReprUSize	defn	1
summary	instReprUnit	defn	1
summary	instReprVector	defn	2
summary	instSMulOfMul	defn	1
summary	instSTWorldEST	defn	1
summary	instSTWorldOfMonadLift	defn	1
summary	instSTWorldST	defn	1
summary	instSelfSliceByteSliceDataByteSlice	thm	1
summary	instSelfSliceSubarrayDataSubarray	thm	1
summary	instShiftLeftISize	defn	1
summary	instShiftLeftInt16	defn	1
summary	instShiftLeftInt32	defn	1
summary	instShiftLeftInt64	defn	1
summary	instShiftLeftInt8	defn	1
summary	instShiftLeftUInt16	defn	1
summary	instShiftLeftUInt32	defn	1
summary	instShiftLeftUInt64	defn	1
summary	instShiftLeftUInt8	defn	1
summary	instShiftLeftUSize	defn	1
summary	instShiftRightISize	defn	1
summary	instShiftRightInt16	defn	1
summary	instShiftRightInt32	defn	1
summary	instShiftRightInt64	defn	1
summary	instShiftRightInt8	defn	1
summary	instShiftRightUInt16	defn	1
summary	instShiftRightUInt32	defn	1
summary	instShiftRightUInt64	defn	1
summary	instShiftRightUInt8	defn	1
summary	instShiftRightUSize	defn	1
summary	instSizeOfDefault	defn	1
summary	instSizeOfForallUnit	defn	1
summary	instSizeOfNat	defn	1
summary	instSliceSizeListSliceData	defn	1
summary	instSliceableArrayNatSubarray	defn	1
summary	instSliceableArrayNatSubarray_1	defn	1
summary	instSliceableArrayNatSubarray_2	defn	1
summary	instSliceableArrayNatSubarray_3	defn	1
summary	instSliceableArrayNatSubarray_4	defn	1
summary	instSliceableArrayNatSubarray_5	defn	1
summary	instSliceableArrayNatSubarray_6	defn	1
summary	instSliceableArrayNatSubarray_7	defn	1
summary	instSliceableArrayNatSubarray_8	defn	1
summary	instSliceableByteArrayNatByteSlice	defn	1
summary	instSliceableByteArrayNatByteSlice_1	defn	1
summary	instSliceableByteArrayNatByteSlice_2	defn	1
summary	instSliceableByteArrayNatByteSlice_3	defn	1
summary	instSliceableByteArrayNatByteSlice_4	defn	1
summary	instSliceableByteArrayNatByteSlice_5	defn	1
summary	instSliceableByteArrayNatByteSlice_6	defn	1
summary	instSliceableByteArrayNatByteSlice_7	defn	1
summary	instSliceableByteArrayNatByteSlice_8	defn	1
summary	instSliceableByteSliceNat	defn	1
summary	instSliceableByteSliceNat_1	defn	1
summary	instSliceableByteSliceNat_2	defn	1
summary	instSliceableByteSliceNat_3	defn	1
summary	instSliceableByteSliceNat_4	defn	1
summary	instSliceableByteSliceNat_5	defn	1
summary	instSliceableByteSliceNat_6	defn	1
summary	instSliceableByteSliceNat_7	defn	1
summary	instSliceableByteSliceNat_8	defn	1
summary	instSliceableListNatListSlice	defn	1
summary	instSliceableListNatListSlice_1	defn	1
summary	instSliceableListNatListSlice_2	defn	1
summary	instSliceableListNatListSlice_3	defn	1
summary	instSliceableListNatListSlice_4	defn	1
summary	instSliceableListNatListSlice_5	defn	1
summary	instSliceableListNatListSlice_6	defn	1
summary	instSliceableListNatListSlice_7	defn	1
summary	instSliceableListNatListSlice_8	defn	1
summary	instSliceableListSliceNat	defn	2
summary	instSliceableListSliceNat_1	defn	1
summary	instSliceableListSliceNat_1	thm	1
summary	instSliceableListSliceNat_2	defn	1
summary	instSliceableListSliceNat_2	thm	1
summary	instSliceableListSliceNat_3	defn	1
summary	instSliceableListSliceNat_4	defn	1
summary	instSliceableListSliceNat_5	defn	1
summary	instSliceableListSliceNat_6	defn	1
summary	instSliceableListSliceNat_7	defn	1
summary	instSliceableListSliceNat_8	defn	1
summary	instSliceableSubarrayNat	defn	1
summary	instSliceableSubarrayNat_1	defn	1
summary	instSliceableSubarrayNat_2	defn	1
summary	instSliceableSubarrayNat_3	defn	1
summary	instSliceableSubarrayNat_4	defn	1
summary	instSliceableSubarrayNat_5	defn	1
summary	instSliceableSubarrayNat_6	defn	1
summary	instSliceableSubarrayNat_7	defn	1
summary	instSliceableSubarrayNat_8	defn	1
summary	instStreamRawChar	defn	1
summary	instSubFloat	defn	1
summary	instSubFloat32	defn	1
summary	instSubISize	defn	1
summary	instSubInt16	defn	1
summary	instSubInt32	defn	1
summary	instSubInt64	defn	1
summary	instSubInt8	defn	1
summary	instSubNat	defn	1
summary	instSubUInt16	defn	1
summary	instSubUInt32	defn	1
summary	instSubUInt64	defn	1
summary	instSubUInt8	defn	1
summary	instSubUSize	defn	1
summary	instSubsingleton	thm	1
summary	instSubsingletonDecidable	thm	1
summary	instSubsingletonEmpty	thm	1
summary	instSubsingletonPEmpty	thm	1
summary	instSubsingletonPLift	thm	1
summary	instSubsingletonPUnit	thm	1
summary	instSubsingletonProd	thm	1
summary	instSubsingletonSquash	thm	1
summary	instSubsingletonStateM	thm	1
summary	instSubsingletonULift	thm	1
summary	instSymmEqBoolBeqTrueOfPartialEquivBEq	thm	1
summary	instToBoolBool	defn	1
summary	instToBoolOption	defn	1
summary	instToFormatArray	defn	1
summary	instToFormatList	defn	1
summary	instToFormatOfToString	defn	1
summary	instToFormatOption	defn	1
summary	instToFormatProd	defn	2
summary	instToFormatRaw	defn	1
summary	instToJsonMessageActionItem	defn	2
summary	instToJsonMessageType	defn	2
summary	instToJsonShowMessageParams	defn	2
summary	instToJsonShowMessageRequestParams	defn	2
summary	instToJsonShowMessageResponse	defn	2
summary	instToStringArray	defn	1
summary	instToStringBool	defn	1
summary	instToStringByteArray	defn	1
summary	instToStringChar	defn	1
summary	instToStringDecidable	defn	2
summary	instToStringExcept	defn	2
summary	instToStringFin	defn	1
summary	instToStringFloat	defn	1
summary	instToStringFloat32	defn	1
summary	instToStringFloatArray	defn	1
summary	instToStringFormat	defn	1
summary	instToStringISize	defn	1
summary	instToStringId	defn	2
summary	instToStringId_1	defn	2
summary	instToStringInt	defn	1
summary	instToStringInt16	defn	1
summary	instToStringInt32	defn	1
summary	instToStringInt64	defn	1
summary	instToStringInt8	defn	1
summary	instToStringIterator	defn	1
summary	instToStringList	defn	1
summary	instToStringNat	defn	1
summary	instToStringOption	defn	2
summary	instToStringPUnit	defn	1
summary	instToStringProd	defn	2
summary	instToStringRat	defn	1
summary	instToStringRaw	defn	1
summary	instToStringRaw_1	defn	1
summary	instToStringSigma	defn	2
summary	instToStringString	defn	1
summary	instToStringSubtype	defn	1
summary	instToStringSum	defn	2
summary	instToStringUInt16	defn	1
summary	instToStringUInt32	defn	1
summary	instToStringUInt64	defn	1
summary	instToStringUInt8	defn	1
summary	instToStringULift	defn	1
summary	instToStringUSize	defn	1
summary	instToStringUnit	defn	1
summary	instTransEq	defn	1
summary	instTransEq_1	defn	1
summary	instTransIff	defn	1
summary	instWeaklyLawfulMonadAttachEStateM	thm	1
summary	instWeaklyLawfulMonadAttachExceptTOfLawfulMonad	thm	1
summary	instWeaklyLawfulMonadAttachOfLawfulMonad	thm	1
summary	instWeaklyLawfulMonadAttachReaderTOfLawfulMonad	thm	1
summary	instWeaklyLawfulMonadAttachStateRefT'OfLawfulMonad	thm	1
summary	instWeaklyLawfulMonadAttachStateTOfLawfulMonad	thm	1
summary	instXorOpISize	defn	1
summary	instXorOpInt16	defn	1
summary	instXorOpInt32	defn	1
summary	instXorOpInt64	defn	1
summary	instXorOpInt8	defn	1
summary	instXorOpUInt16	defn	1
summary	instXorOpUInt32	defn	1
summary	instXorOpUInt64	defn	1
summary	instXorOpUInt8	defn	1
summary	instXorOpUSize	defn	1
summary	invImage	defn	1
summary	invImage	thm	1
summary	isCtorIdx?	defn	1
summary	isCtorIdxCore?	defn	1
summary	isExclusiveUnsafe	opaque	1
